0.012131871	-0.020802548	0.050982922	-0.036534455	-0.045105543	-0.037457287	-0.018991558	0.020073768	-0.018653577	-0.08181247	-0.011145515	0.03951803	0.009054668	-0.0064120837	0.0053943214	0.0121015785
0.122976385	-0.04065603	0.06914251	0.03283567	-0.120199986	-0.14077686	0.08383053	0.091964856	-0.12556997	-0.15179163	0.023586025	0.107850306	0.075008176	0.06870111	0.090714924	0.15934946
0.10829563	0.027303565	0.14692308	-0.03402291	-0.2090122	-0.11020876	0.057906643	0.12958525	-0.17660283	-0.22901662	-0.0071714744	0.20124543	0.155228	0.112356484	0.12174017	0.099805556
-0.36069387	0.23710433	-0.29312143	-0.2028741	0.38791633	0.35691205	-0.29296896	-0.45327115	0.52033645	0.4621858	-0.26443264	-0.38176042	-0.34897768	-0.40418142	-0.52419317	-0.35980338
-0.010341055	0.03529896	0.011749532	-0.009966197	0.042011347	0.013525127	-0.022030259	-0.015354119	0.014748552	0.031135058	-0.050537497	-0.021134807	0.00012235536	-0.009581648	-0.052387644	0.05775408
0.098624915	-0.06470575	0.006955802	0.041801147	-0.05616796	-0.051942438	0.075223856	0.04711403	-0.0755793	-0.06779817	0.024878843	0.08454003	0.061736263	0.076024935	0.042286567	0.13195555
-0.37486434	0.33475354	-0.38330218	-0.33004528	0.37309122	0.36141342	-0.3485751	-0.4305935	0.43488786	0.43104032	-0.27529058	-0.3911779	-0.3750107	-0.3690471	-0.430513	-0.28704363
-0.00489549	0.0009239564	0.075691454	-0.003509294	-0.06099715	-0.031604778	0.053339433	-0.00695104	-0.07793368	-0.07319485	-0.044115525	0.119491465	0.13292263	0.02658976	0.046007935	0.12127207
-0.35754666	0.20710562	-0.27078897	-0.20601879	0.3834501	0.310738	-0.29341066	-0.3009631	0.41146886	0.3427037	-0.2402362	-0.2737337	-0.31372416	-0.30521327	-0.3271502	-0.29633978
-0.06083701	0.011214441	0.02177845	-0.017279517	0.045471482	0.03555893	0.027796138	0.039472345	0.00726986	-0.0186567	-0.041562237	0.043095887	-0.041878287	-0.012904676	0.047052953	0.028892493
-0.404584	0.29575816	-0.2983283	-0.2431843	0.41515136	0.39949632	-0.35276395	-0.39292455	0.4127819	0.4469168	-0.34705353	-0.3269481	-0.33848614	-0.3726708	-0.50522465	-0.33715513
0.03079051	-0.04952936	0.10033816	0.009691344	-0.04630485	-0.081628874	0.023656182	0.050723955	-0.09895048	-0.100909784	0.0060544037	0.096618466	0.082333624	0.0705785	0.075550064	0.046912223
-0.18749212	0.113096416	-0.17613119	-0.11705378	0.22917058	0.22980997	-0.15953891	-0.20779578	0.22549981	0.25370923	-0.05525186	-0.235072	-0.15057684	-0.21652685	-0.26598385	-0.11235944
0.24780558	-0.12173475	0.20807713	0.100790285	-0.36138216	-0.28205508	0.23364212	0.31483576	-0.3721736	-0.40462896	0.083475456	0.29296845	0.30528876	0.23149315	0.38125217	0.24792184
